Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Debt Class,Spread 1Y,Spread 3Y,Spread 5Y,Latest Open_Color,Latest Close_Color,Latest High_Color,Latest Low_Color,Open 1d (%)_Color,Open 1w (%)_Color,Close 1d (%)_Color,Close 1w (%)_Color,High 1d (%)_Color,High 1w (%)_Color,Low 1d (%)_Color,Low 1w (%)_Color,Spread 1Y_Color,Spread 3Y_Color,Spread 5Y_Color
TSLA,"Tesla, Inc.",423.2,410.04,425.7,402.43,0.0,21.45,0.0,18.18,0.0,21.37,0.0,17.05,SENIOR_NORE_14,24.5,45.62,70.22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,Broadcom Inc.,359.87,364.09,365.5,356.34,0.0,2.95,0.0,8.14,0.0,4.14,0.0,6.11,SENIOR_NORE_14,19.02,49.92,97.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,Broadcom Inc.,359.87,364.09,365.5,356.34,0.0,2.95,0.0,8.14,0.0,4.14,0.0,6.11,SENIOR_NORE_14,10.1,20.55,33.77,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,Broadcom Inc.,359.87,364.09,365.5,356.34,0.0,2.95,0.0,8.14,0.0,4.14,0.0,6.11,SENIOR_NORE,19.03,49.96,97.77,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
PODD,Insulet Corporation,342.0,340.29,345.74,339.98,0.0,-2.29,0.0,-3.55,0.0,-2.2,0.0,-2.11,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
V,Visa Inc.,340.61,339.05,342.7,338.39,0.0,-0.32,0.0,-1.44,0.0,-1.05,0.0,-0.91,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
MDB,"MongoDB, Inc.",335.51,333.97,344.3,333.49,0.0,3.99,0.0,0.87,0.0,3.74,0.0,3.57,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
RCL,Royal Caribbean Cruises Ltd.,338.03,329.79,339.15,327.66,0.0,-3.41,0.0,-4.49,0.0,-4.12,0.0,-5.08,SENIOR_NORE_14,24.49,50.22,72.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
RCL,Royal Caribbean Cruises Ltd.,338.03,329.79,339.15,327.66,0.0,-3.41,0.0,-4.49,0.0,-4.12,0.0,-5.08,SENIOR_NORE,60.0,103.58,152.63,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
IDCC,"InterDigital, Inc.",322.15,329.31,331.89,316.69,0.0,7.5,0.0,7.72,0.0,8.49,0.0,6.78,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,MicroStrategy Incorporated,329.39,327.79,331.33,320.45,0.0,-0.25,0.0,-0.23,0.0,-0.19,0.0,-1.23,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
COIN,"Coinbase Global, Inc.",322.89,327.02,328.44,320.96,0.0,6.3,0.0,2.58,0.0,2.83,0.0,5.66,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
JPM,JPMorgan Chase & Co.,307.17,308.9,309.94,307.17,0.0,4.98,0.0,3.71,0.0,3.67,0.0,5.08,SENIOR_NORE,20.22,28.94,38.68,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
JPM,JPMorgan Chase & Co.,307.17,308.9,309.94,307.17,0.0,4.98,0.0,3.71,0.0,3.67,0.0,5.08,SENIOR_NORE_14,20.22,28.94,38.68,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NVMI,Nova Ltd.,293.77,299.43,301.0,293.38,0.0,8.65,0.0,8.01,0.0,7.06,0.0,9.36,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
ZS,"Zscaler, Inc.",284.5,285.66,289.58,283.61,0.0,1.12,0.0,1.19,0.0,1.84,0.0,1.65,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
BURL,"Burlington Stores, Inc.",266.9,270.13,272.97,265.0,0.0,-7.34,0.0,-4.06,0.0,-4.83,0.0,-5.51,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CHTR,"Charter Communications, Inc.",264.66,260.72,266.76,259.05,0.0,0.77,0.0,-1.0,0.0,0.97,0.0,0.01,SENIOR_NORE_14,37.57,90.49,157.81,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
CHTR,"Charter Communications, Inc.",264.66,260.72,266.76,259.05,0.0,0.77,0.0,-1.0,0.0,0.97,0.0,0.01,SENIOR_NORE,50.04,120.51,198.89,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
CHTR,"Charter Communications, Inc.",264.66,260.72,266.76,259.05,0.0,0.77,0.0,-1.0,0.0,0.97,0.0,0.01,SENIOR_NORE,37.57,90.49,157.81,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
CHTR,"Charter Communications, Inc.",264.66,260.72,266.76,259.05,0.0,0.77,0.0,-1.0,0.0,0.97,0.0,0.01,SENIOR_NORE_14,51.75,117.53,191.14,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
IBM,International Business Machines Corporation,254.02,256.24,259.05,254.2,0.0,-0.82,0.0,-1.11,0.0,-0.62,0.0,-0.27,SENIOR_NORE_14,11.05,22.42,36.28,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
IBM,International Business Machines Corporation,254.02,256.24,259.05,254.2,0.0,-0.82,0.0,-1.11,0.0,-0.62,0.0,-0.27,SENIOR_NORE,11.76,23.98,37.92,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
GWRE,"Guidewire Software, Inc.",252.83,251.24,255.91,250.36,0.0,-3.57,0.0,-1.84,0.0,-2.67,0.0,-0.97,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
TTWO,"Take-Two Interactive Software, Inc.",246.25,247.25,250.25,245.97,0.0,-1.22,0.0,-0.25,0.0,0.1,0.0,-0.53,SENIOR_NORE_14,17.0,45.17,75.22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
AMZN,"Amazon.com, Inc.",230.74,231.43,233.73,230.32,0.0,-2.38,0.0,-2.86,0.0,-2.14,0.0,-2.02,SENIOR_NORE_14,10.95,18.0,25.18,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,"Expedia Group, Inc.",222.35,228.24,229.0,221.24,0.0,2.41,0.0,4.84,0.0,5.05,0.0,2.49,SENIOR_NORE_14,10.3,29.96,55.34,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,"Expedia Group, Inc.",222.35,228.24,229.0,221.24,0.0,2.41,0.0,4.84,0.0,5.05,0.0,2.49,SENIOR_NORE,11.21,31.44,57.43,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NET,"Cloudflare, Inc.",220.57,226.01,229.53,220.51,0.0,1.22,0.0,3.41,0.0,4.71,0.0,2.63,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
RH,RH,218.7,222.83,226.5,215.68,0.0,-8.89,0.0,-4.36,0.0,-5.77,0.0,-5.62,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
ABBV,AbbVie Inc.,219.6,217.61,219.6,214.31,0.0,4.81,0.0,3.42,0.0,4.22,0.0,2.48,SENIOR_NORE_14,10.56,28.2,47.14,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
BA,Boeing Company (The),216.25,215.75,217.26,214.07,0.0,-6.39,0.0,-6.0,0.0,-6.46,0.0,-6.32,SENIOR_NORE_14,13.43,18.55,25.61,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
BA,Boeing Company (The),216.25,215.75,217.26,214.07,0.0,-6.39,0.0,-6.0,0.0,-6.46,0.0,-6.32,SENIOR_NORE,37.85,65.43,91.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
BA,Boeing Company (The),216.25,215.75,217.26,214.07,0.0,-6.39,0.0,-6.0,0.0,-6.46,0.0,-6.32,SENIOR_NORE,13.43,18.6,25.72,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
BA,Boeing Company (The),216.25,215.75,217.26,214.07,0.0,-6.39,0.0,-6.0,0.0,-6.46,0.0,-6.32,SENIOR_NORE_14,23.76,41.24,60.73,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
STX,Seagate Technology Holdings plc,200.0,211.12,214.2,199.65,0.0,5.81,0.0,10.19,0.0,11.55,0.0,6.2,SENIOR_NORE_14,21.0,67.2,135.5,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
STX,Seagate Technology Holdings plc,200.0,211.12,214.2,199.65,0.0,5.81,0.0,10.19,0.0,11.55,0.0,6.2,SENIOR_NORE_14,31.05,76.64,147.13,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
PANW,"Palo Alto Networks, Inc.",197.93,201.28,202.11,197.44,0.0,0.12,0.0,1.89,0.0,2.01,0.0,0.85,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,"Chart Industries, Inc.",199.52,199.8,199.98,199.22,0.0,-0.01,0.0,0.23,0.0,0.11,0.0,0.05,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
ASND,Ascendis Pharma A/S,196.19,194.62,197.0,193.05,0.0,-5.06,0.0,-4.08,0.0,-4.67,0.0,-4.58,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
PI,"Impinj, Inc.",179.0,190.81,192.0,178.95,0.0,-10.4,0.0,-2.32,0.0,-4.0,0.0,-5.76,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
SE,Sea Limited,196.17,190.46,196.45,189.25,0.0,3.26,0.0,-1.15,0.0,1.84,0.0,0.83,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
HCI,"HCI Group, Inc.",180.31,178.14,181.8,175.0,0.0,3.48,0.0,1.93,0.0,3.77,0.0,1.6,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
IRTC,"iRhythm Technologies, Inc.",179.29,176.16,179.79,175.72,0.0,-3.91,0.0,-5.49,0.0,-4.15,0.0,-4.9,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
LYV,"Live Nation Entertainment, Inc.",173.79,172.38,175.25,171.61,0.0,1.71,0.0,1.22,0.0,2.57,0.0,2.0,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NTRA,"Natera, Inc.",168.29,172.16,172.88,167.0,0.0,0.39,0.0,-2.39,0.0,-2.08,0.0,-0.36,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
WIX,Wix.com Ltd.,171.58,170.87,175.86,170.22,0.0,13.07,0.0,2.29,0.0,5.02,0.0,12.36,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
WELL,Welltower Inc.,169.3,168.92,170.41,168.57,0.0,0.17,0.0,0.04,0.0,0.47,0.0,0.24,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
LITE,Lumentum Holdings Inc.,163.27,168.77,171.48,162.75,0.0,9.56,0.0,11.23,0.0,12.34,0.0,9.96,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
CABO,"Cable One, Inc.",174.24,167.12,174.82,166.67,0.0,6.57,0.0,3.01,0.0,7.59,0.0,6.17,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NRG,"NRG Energy, Inc.",165.1,166.08,169.02,165.1,0.0,11.18,0.0,9.08,0.0,10.89,0.0,11.69,SENIOR_NORE_14,35.14,66.69,98.4,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NRG,"NRG Energy, Inc.",165.1,166.08,169.02,165.1,0.0,11.18,0.0,9.08,0.0,10.89,0.0,11.69,SENIOR_NORE,42.08,86.44,140.88,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NRG,"NRG Energy, Inc.",165.1,166.08,169.02,165.1,0.0,11.18,0.0,9.08,0.0,10.89,0.0,11.69,SENIOR_NORE_14,46.89,93.52,134.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AMD,"Advanced Micro Devices, Inc.",160.01,161.16,161.4,157.6,0.0,5.25,0.0,3.43,0.0,3.44,0.0,3.72,SENIOR_NORE_14,12.76,24.48,35.93,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AMD,"Advanced Micro Devices, Inc.",160.01,161.16,161.4,157.6,0.0,5.25,0.0,3.43,0.0,3.44,0.0,3.72,SENIOR_NORE,15.9,29.6,42.83,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
RTX,RTX Corporation,155.93,158.37,158.48,155.71,0.0,1.49,0.0,4.36,0.0,3.11,0.0,3.38,SENIOR_NORE_14,3.76,8.97,14.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
RTX,RTX Corporation,155.93,158.37,158.48,155.71,0.0,1.49,0.0,4.36,0.0,3.11,0.0,3.38,SENIOR_NORE,3.94,9.18,15.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
BABA,Alibaba Group Holding Limited,159.09,158.04,159.7,156.73,0.0,9.42,0.0,7.44,0.0,7.91,0.0,8.35,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
CVX,Chevron Corporation,157.38,157.31,158.32,156.51,0.0,1.59,0.0,1.59,0.0,0.85,0.0,1.24,SENIOR_NORE_14,11.63,25.24,38.64,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
CVX,Chevron Corporation,157.38,157.31,158.32,156.51,0.0,1.59,0.0,1.59,0.0,0.85,0.0,1.24,SENIOR_NORE,10.89,23.04,36.54,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AEIS,"Advanced Energy Industries, Inc.",157.25,156.74,159.61,155.39,0.0,1.95,0.0,1.28,0.0,2.56,0.0,2.26,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
