Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Debt Class,Spread 1Y,Spread 3Y,Spread 5Y,Latest Open_Color,Latest Close_Color,Latest High_Color,Latest Low_Color,Open 1d (%)_Color,Open 1w (%)_Color,Close 1d (%)_Color,Close 1w (%)_Color,High 1d (%)_Color,High 1w (%)_Color,Low 1d (%)_Color,Low 1w (%)_Color,Spread 1Y_Color,Spread 3Y_Color,Spread 5Y_Color
TSLA,"Tesla, Inc.",350.22,368.81,368.99,347.6,0.0,0.64,0.0,5.12,0.0,3.69,0.0,0.85,SENIOR_NORE_14,24.5,45.62,70.22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,Broadcom Inc.,371.23,359.63,374.23,358.76,0.0,4.34,0.0,7.39,0.0,5.02,0.0,8.25,SENIOR_NORE_14,19.02,49.92,97.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,Broadcom Inc.,371.23,359.63,374.23,358.76,0.0,4.34,0.0,7.39,0.0,5.02,0.0,8.25,SENIOR_NORE,19.03,49.96,97.77,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,Broadcom Inc.,371.23,359.63,374.23,358.76,0.0,4.34,0.0,7.39,0.0,5.02,0.0,8.25,SENIOR_NORE_14,10.1,20.55,33.77,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
RCL,Royal Caribbean Cruises Ltd.,343.56,350.23,355.55,342.58,0.0,-4.88,0.0,-0.58,0.0,-2.0,0.0,-1.94,SENIOR_NORE_14,24.49,50.22,72.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
RCL,Royal Caribbean Cruises Ltd.,343.56,350.23,355.55,342.58,0.0,-4.88,0.0,-0.58,0.0,-2.0,0.0,-1.94,SENIOR_NORE,60.0,103.58,152.63,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
V,Visa Inc.,338.73,343.49,343.51,337.87,0.0,-3.6,0.0,0.08,0.0,-2.58,0.0,-0.68,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
PODD,Insulet Corporation,337.69,337.94,342.39,336.04,0.0,-2.2,0.0,-3.01,0.0,-1.82,0.0,-2.67,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
MDB,"MongoDB, Inc.",337.25,332.1,340.8,331.82,0.0,3.75,0.0,2.27,0.0,2.95,0.0,2.8,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,MicroStrategy Incorporated,326.87,326.02,329.75,322.77,0.0,-2.37,0.0,-2.93,0.0,-2.21,0.0,0.87,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
IDCC,"InterDigital, Inc.",302.54,324.87,325.82,302.54,0.0,4.4,0.0,12.88,0.0,10.68,0.0,5.44,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
COIN,"Coinbase Global, Inc.",319.0,323.95,326.0,315.53,0.0,1.64,0.0,8.32,0.0,3.25,0.0,7.85,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
JPM,JPMorgan Chase & Co.,301.24,305.56,305.73,300.79,0.0,-0.79,0.0,3.8,0.0,0.19,0.0,2.2,SENIOR_NORE_14,20.22,28.94,38.68,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
JPM,JPMorgan Chase & Co.,301.24,305.56,305.73,300.79,0.0,-0.79,0.0,3.8,0.0,0.19,0.0,2.2,SENIOR_NORE,20.22,28.94,38.68,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NVMI,Nova Ltd.,280.05,288.19,289.54,280.05,0.0,10.5,0.0,12.71,0.0,12.88,0.0,12.53,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
ZS,"Zscaler, Inc.",282.0,286.66,292.94,281.45,0.0,4.59,0.0,4.54,0.0,6.83,0.0,5.41,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
BURL,"Burlington Stores, Inc.",280.96,279.26,281.99,278.59,0.0,-6.76,0.0,-4.1,0.0,-6.76,0.0,-4.11,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CHTR,"Charter Communications, Inc.",262.0,263.92,264.5,258.48,0.0,1.03,0.0,0.93,0.0,-0.78,0.0,-0.22,SENIOR_NORE,50.04,120.51,198.89,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CHTR,"Charter Communications, Inc.",262.0,263.92,264.5,258.48,0.0,1.03,0.0,0.93,0.0,-0.78,0.0,-0.22,SENIOR_NORE,37.57,90.49,157.81,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CHTR,"Charter Communications, Inc.",262.0,263.92,264.5,258.48,0.0,1.03,0.0,0.93,0.0,-0.78,0.0,-0.22,SENIOR_NORE_14,51.75,117.53,191.14,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CHTR,"Charter Communications, Inc.",262.0,263.92,264.5,258.48,0.0,1.03,0.0,0.93,0.0,-0.78,0.0,-0.22,SENIOR_NORE_14,37.57,90.49,157.81,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
IBM,International Business Machines Corporation,257.56,257.01,258.55,255.65,0.0,3.76,0.0,3.41,0.0,3.82,0.0,4.16,SENIOR_NORE_14,11.05,22.42,36.28,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
IBM,International Business Machines Corporation,257.56,257.01,258.55,255.65,0.0,3.76,0.0,3.41,0.0,3.82,0.0,4.16,SENIOR_NORE,11.76,23.98,37.92,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
GWRE,"Guidewire Software, Inc.",254.65,253.19,254.87,250.38,0.0,-3.54,0.0,-2.88,0.0,-6.51,0.0,2.89,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
TTWO,"Take-Two Interactive Software, Inc.",246.07,246.54,248.0,244.88,0.0,1.68,0.0,2.86,0.0,2.19,0.0,3.35,SENIOR_NORE_14,17.0,45.17,75.22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AMZN,"Amazon.com, Inc.",231.37,229.95,231.53,229.34,0.0,-1.62,0.0,-1.02,0.0,-1.89,0.0,-1.12,SENIOR_NORE_14,10.95,18.0,25.18,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
RH,RH,231.12,228.12,232.44,226.5,0.0,-7.07,0.0,-9.12,0.0,-9.56,0.0,-8.07,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
NET,"Cloudflare, Inc.",224.9,224.64,230.1,223.09,0.0,6.03,0.0,4.76,0.0,7.17,0.0,7.02,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,"Expedia Group, Inc.",216.23,221.36,222.1,215.98,0.0,0.14,0.0,2.98,0.0,1.37,0.0,2.1,SENIOR_NORE,11.21,31.44,57.43,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,"Expedia Group, Inc.",216.23,221.36,222.1,215.98,0.0,0.14,0.0,2.98,0.0,1.37,0.0,2.1,SENIOR_NORE_14,10.3,29.96,55.34,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
ABBV,AbbVie Inc.,220.35,220.22,221.76,216.75,0.0,3.67,0.0,3.6,0.0,3.46,0.0,2.73,SENIOR_NORE_14,10.56,28.2,47.14,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
BA,Boeing Company (The),228.0,219.99,229.69,219.65,0.0,-1.64,0.0,-4.19,0.0,-1.09,0.0,-2.59,SENIOR_NORE_14,13.43,18.55,25.61,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
BA,Boeing Company (The),228.0,219.99,229.69,219.65,0.0,-1.64,0.0,-4.19,0.0,-1.09,0.0,-2.59,SENIOR_NORE_14,23.76,41.24,60.73,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
BA,Boeing Company (The),228.0,219.99,229.69,219.65,0.0,-1.64,0.0,-4.19,0.0,-1.09,0.0,-2.59,SENIOR_NORE,13.43,18.6,25.72,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
BA,Boeing Company (The),228.0,219.99,229.69,219.65,0.0,-1.64,0.0,-4.19,0.0,-1.09,0.0,-2.59,SENIOR_NORE,37.85,65.43,91.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,"Chart Industries, Inc.",199.06,199.89,199.96,199.03,0.0,-0.16,0.0,0.22,0.0,0.24,0.0,0.1,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
PANW,"Palo Alto Networks, Inc.",198.0,198.33,200.8,197.72,0.0,2.27,0.0,1.99,0.0,2.27,0.0,3.06,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
ASND,Ascendis Pharma A/S,198.24,197.67,202.57,196.5,0.0,0.52,0.0,-4.0,0.0,-2.14,0.0,0.09,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
STX,Seagate Technology Holdings plc,193.3,196.81,199.24,192.99,0.0,3.92,0.0,4.6,0.0,5.29,0.0,5.45,SENIOR_NORE_14,31.05,76.64,147.13,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
STX,Seagate Technology Holdings plc,193.3,196.81,199.24,192.99,0.0,3.92,0.0,4.6,0.0,5.29,0.0,5.45,SENIOR_NORE_14,21.0,67.2,135.5,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
SE,Sea Limited,195.0,196.5,199.3,194.14,0.0,1.46,0.0,2.55,0.0,3.65,0.0,4.48,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
PI,"Impinj, Inc.",189.65,183.43,193.9,182.83,0.0,0.46,0.0,-3.97,0.0,0.59,0.0,-2.46,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
HCI,"HCI Group, Inc.",179.47,182.45,182.91,178.95,0.0,2.91,0.0,6.97,0.0,3.89,0.0,5.92,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
IRTC,"iRhythm Technologies, Inc.",183.0,181.03,184.41,179.12,0.0,0.35,0.0,-0.01,0.0,0.25,0.0,-0.59,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CABO,"Cable One, Inc.",158.11,177.68,177.73,158.88,0.0,-2.53,0.0,8.43,0.0,5.17,0.0,-2.06,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
LYV,"Live Nation Entertainment, Inc.",170.89,174.06,174.41,170.65,0.0,4.85,0.0,6.51,0.0,6.63,0.0,5.3,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NTRA,"Natera, Inc.",170.5,173.81,174.21,169.57,0.0,2.0,0.0,3.45,0.0,3.12,0.0,2.88,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
WIX,Wix.com Ltd.,164.21,169.45,172.08,163.64,0.0,10.05,0.0,10.68,0.0,11.29,0.0,10.29,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
WELL,Welltower Inc.,168.23,168.47,169.22,167.53,0.0,-0.08,0.0,0.39,0.0,0.37,0.0,1.95,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
LITE,Lumentum Holdings Inc.,166.15,164.88,168.01,161.57,0.0,11.14,0.0,10.32,0.0,10.33,0.0,12.05,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
LRN,"Stride, Inc.",159.07,161.08,161.64,157.85,0.0,-2.06,0.0,0.22,0.0,-1.26,0.0,0.41,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AEIS,"Advanced Energy Industries, Inc.",158.14,159.52,161.42,157.59,0.0,4.38,0.0,3.76,0.0,4.47,0.0,5.0,,,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
MMM,3M Company,153.79,159.47,159.5,153.4,0.0,-1.29,0.0,2.69,0.0,1.23,0.0,-0.57,SENIOR_NORE_14,13.71,40.99,50.84,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
CVX,Chevron Corporation,156.5,158.25,158.92,156.01,0.0,0.28,0.0,2.99,0.0,1.4,0.0,1.64,SENIOR_NORE,10.89,23.04,36.54,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
CVX,Chevron Corporation,156.5,158.25,158.92,156.01,0.0,0.28,0.0,2.99,0.0,1.4,0.0,1.64,SENIOR_NORE_14,11.63,25.24,38.64,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NRG,"NRG Energy, Inc.",161.46,157.92,161.79,157.75,0.0,8.4,0.0,6.95,0.0,7.68,0.0,10.42,SENIOR_NORE_14,46.89,93.52,134.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NRG,"NRG Energy, Inc.",161.46,157.92,161.79,157.75,0.0,8.4,0.0,6.95,0.0,7.68,0.0,10.42,SENIOR_NORE,42.08,86.44,140.88,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
NRG,"NRG Energy, Inc.",161.46,157.92,161.79,157.75,0.0,8.4,0.0,6.95,0.0,7.68,0.0,10.42,SENIOR_NORE_14,35.14,66.69,98.4,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
RTX,RTX Corporation,155.03,157.65,158.01,154.36,0.0,-2.25,0.0,0.08,0.0,-0.62,0.0,-0.77,SENIOR_NORE_14,3.76,8.97,14.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
RTX,RTX Corporation,155.03,157.65,158.01,154.36,0.0,-2.25,0.0,0.08,0.0,-0.62,0.0,-0.77,SENIOR_NORE,3.94,9.18,15.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
AMD,"Advanced Micro Devices, Inc.",158.45,155.67,160.21,154.99,0.0,0.85,0.0,3.0,0.0,1.95,0.0,3.2,SENIOR_NORE_14,12.76,24.48,35.93,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
